url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,precio
https://www.lentiamo.es/prada-0pr-21zv-11r1o1-53.html,Prada,0PR 21ZV 11R1O1 53,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Verde,M,53.0,17.0,145.0,133.0,275.0,,219.9
https://www.lentiamo.es/ray-ban-aviator-max-0rx3925v-2509-58.html,Ray-Ban,0RX3925V 2509 58,graduadas,Unisex,Metal,Aviador,Montura completa,Negro,M,58.0,16.0,145.0,140.0,170.0,,119.9
https://www.lentiamo.es/gucci-gg0551o-013-50.html,Gucci,GG0551O 013 50,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Azul,M,50.0,19.0,140.0,132.0,190.0,,209.9
https://www.lentiamo.es/ray-ban-0rx7047-5769-54.html,Ray-Ban,0RX7047 5769 54,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Gris,M,54.0,17.0,140.0,137.0,160.0,,96.99
https://www.lentiamo.es/nano-vista-flicker-3-0-nao31808.html,Nano Vista,Flicker 3.0 NAO31808 44,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,XXS,44.0,14.0,120.0,102.0,70.0,,89.99
https://www.lentiamo.es/persol-0po3160v-095-52.html,Persol,0PO3160V 095 52,graduadas,Hombre,Acetato,Aviador,Montura completa,Negro,M,52.0,18.0,145.0,130.0,265.0,,153.9
https://www.lentiamo.es/oakley-holbrook-rx-ox8156-815617-56.html,Oakley,0OX8156 815617 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,M,56.0,18.0,137.0,136.0,190.0,,101.9
https://www.lentiamo.es/nano-vista-basic-nb03-nb0301-46.html,Nano Vista,Basic NB03 NB0301 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Rojo,XS,46.0,14.0,127.0,111.0,70.0,,99.9
https://www.lentiamo.es/polaroid-pld-2131-cs-0vk-5x-55.html,Polaroid,PLD 2131/CS 0VK 5X 55,graduadas,Unisex,Eco-friendly - Eco-poliamida,Rectangulares,Montura completa,Negro,M,55.0,16.0,140.0,138.0,110.0,,85.99
https://www.lentiamo.es/prada-0pr-c11v-17n1o1-51.html,Prada,0PR C11V 17N1O1 51,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Marrón,M,51.0,17.0,145.0,131.0,275.0,,219.9
https://www.lentiamo.es/gucci-gg0927o-005-49.html,Gucci,GG0927O 005 49,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Verde,M,49.0,19.0,145.0,131.0,200.0,,209.9
https://www.lentiamo.es/ray-ban-0rx5451-8487-52.html,Ray-Ban,0RX5451 8487 52,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,M,52.0,20.0,145.0,137.0,195.0,,112.9
https://www.lentiamo.es/ray-ban-0rx7259d-2012-52.html,Ray-Ban,0RX7259D 2012 52,graduadas,Hombre,Propionato,Cuadradas,Montura completa,Marrón,M,52.0,19.0,145.0,139.0,195.0,,102.9
https://www.lentiamo.es/ray-ban-0rx5375-5883.html,Ray-Ban,0RX5375 5883 51,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Marrón,M,51.0,18.0,145.0,135.0,40.0,,119.9
https://www.lentiamo.es/levi-s-lv-1027-py3-21-50.html,Levi´s,LV 1027 PY3 21 50,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Rosa,M,50.0,21.0,145.0,133.0,100.0,,93.99
https://www.lentiamo.es/nano-vista-loading-3-0-nao32701-43.html,Nano Vista,Loading 3.0 NAO32701 43,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,XS,43.0,16.0,116.0,117.0,85.0,,99.99
https://www.lentiamo.es/mexx-2530-800-15-53.html,Mexx,2530 800 15 53,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Azul,S,53.0,15.0,140.0,126.0,155.0,,112.9
https://www.lentiamo.es/ray-ban-0rx5430-8442-51.html,Ray-Ban,0RX5430 8442 51,graduadas,Unisex,Acetato,Redondas,Montura completa,Azul,M,51.0,21.0,145.0,134.0,170.0,,104.9
https://www.lentiamo.es/mexx-2817-100-17-54.html,Mexx,2817 100 17 54,graduadas,Mujer,Metal,Cuadradas,Montura completa,Rosa,M,54.0,17.0,140.0,132.0,145.0,,129.9
https://www.lentiamo.es/marc-jacobs-marc-759-1ei-53.html,Marc Jacobs,759 1EI 53,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,53.0,19.0,145.0,137.0,180.0,,149.9
https://www.lentiamo.es/nano-vista-mercury-nao22401-48.html,Nano Vista,Mercury NAO22401 48,graduadas,Niños,Pasta,Redondas,Montura completa,Morado,S,48.0,16.0,127.0,123.0,55.0,,99.9
https://www.lentiamo.es/oakley-pitchman-r-ox8105-810524-52.html,Oakley,0OX8105 810524 52,graduadas,Hombre,Metal/Pasta,Redondas,Montura completa,Naranja,L,52.0,19.0,140.0,142.0,185.0,,102.9
https://www.lentiamo.es/polaroid-pld-6203-cs-086-uc-49.html,Polaroid,PLD 6203/CS 086 UC 49,graduadas,Unisex,Eco-friendly - Eco-poliamida,Cuadradas,Montura completa,,M,49.0,20.0,140.0,133.0,110.0,,103.9
https://www.lentiamo.es/hugo-boss-hugo-hg-1232-807-15-53.html,Hugo,HG 1232 807 15 53,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,53.0,15.0,145.0,138.0,115.0,,97.99
https://www.lentiamo.es/prada-0pr-02zv-15d1o1-52.html,Prada,0PR 02ZV 15D1O1 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Rojo,M,52.0,17.0,140.0,139.0,240.0,,149.9
https://www.lentiamo.es/mexx-2823-100-20-53.html,Mexx,2823 100 20 53,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Negro,M,53.0,20.0,140.0,137.0,145.0,,129.9
https://www.lentiamo.es/prada-0pr-20zv-16k1o1.html,Prada,Prada 0PR 20ZV 16K1O1,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,,,,,,240.0,,239.9
https://www.lentiamo.es/oliver-peoples-coren-0ov5374u-1492-53.html,Oliver Peoples,0OV5374U 1492 53,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Negro,M,53.0,17.0,145.0,130.0,180.0,,329.9
https://www.lentiamo.es/gucci-gg1820o-004-58.html,Gucci,GG1820O 004 58,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,L,58.0,17.0,150.0,142.0,175.0,,203.9
https://www.lentiamo.es/hugo-boss-0680-it-zx9-16-55.html,Hugo Boss,0680/IT ZX9 16 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,M,55.0,16.0,145.0,130.0,220.0,,157.9
https://www.lentiamo.es/nano-vista-camper-3-0-nao30401.html,Nano Vista,Camper 3.0 NAO30401 48,graduadas,Niños,Pasta,Rectangulares,Montura completa,Rosa,XS,48.0,14.0,135.0,111.0,75.0,,83.9
https://www.lentiamo.es/mexx-2620-100-17-54.html,Mexx,2620 100 17 54,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Negro,M,54.0,17.0,140.0,134.0,165.0,,129.9
https://www.lentiamo.es/polo-ralph-lauren-0ph1157-9038.html,Polo Ralph Lauren,0PH1157 9038 55,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,M,55.0,17.0,145.0,134.0,150.0,,106.9
https://www.lentiamo.es/oliver-peoples-902-0ov5602u-1801-48.html,Oliver Peoples,0OV5602U 1801 48,graduadas,Unisex,Acetato,Redondas,Montura completa,Marrón,M,48.0,20.0,150.0,131.0,185.0,,299.9
https://www.lentiamo.es/polo-ralph-lauren-0ph1201-9157-50.html,Polo Ralph Lauren,0PH1201 9157 50,graduadas,Hombre,Metal/Pasta,Redondas,Montura completa,Marrón,S,50.0,18.0,140.0,123.0,215.0,,122.9
https://www.lentiamo.es/ray-ban-0rx5433-2034-52.html,Ray-Ban,0X5433 2034 52,graduadas,Unisex,Acetato,Cat Eye,Montura completa,Negro,M,52.0,19.0,140.0,133.0,170.0,,101.9
https://www.lentiamo.es/polo-ralph-lauren-0ph2283u-6213.html,Polo Ralph Lauren,Polo Ralph Lauren 0PH2283U 6213,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Marrón,,,,,,190.0,,79.12
https://www.lentiamo.es/oakley-metalink-ox8153-815318.html,Oakley,Oakley Metalink OX8153 815318,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Gris,,,,,,190.0,,129.9
https://www.lentiamo.es/star-wars-swaa104-c62-17-47.html,Star Wars,SWAA104 C62 17 47,graduadas,Niños,Pasta,Rectangulares,Montura completa,Gris,XS,47.0,17.0,135.0,118.0,65.0,,91.99
https://www.lentiamo.es/burberry-0be2419-3001-53.html,Burberry,0BE2419 3001 53,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,53.0,19.0,145.0,136.0,300.0,,189.9
https://www.lentiamo.es/sea2see-amalfi-c04-50.html,Sea2See,Amalfi C04 50,graduadas,Unisex,Eco-friendly - Econyl,Redondas,Montura completa,Azul,S,50.0,19.0,140.0,127.0,115.0,,139.9
https://www.lentiamo.es/tom-ford-ft5812-b-074-53.html,Tom Ford,FT5812-B 074 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Rojo,M,53.0,15.0,140.0,130.0,320.0,,229.9
https://www.lentiamo.es/vogue-0vo5356-2864.html,Vogue,0VO5356 2864 50,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Rosa,S,50.0,17.0,140.0,126.0,85.0,,56.99
https://www.lentiamo.es/active-clip-on-f-0500-46-168-000-46.html,Centrostyle S.p.A,F 0500 46 168 000 46,graduadas,Niños,Pasta,Cat Eye,Montura completa,Azul,XS,46.0,14.0,130.0,118.0,170.0,,99.99
https://www.lentiamo.es/armani-exchange-0ax3104-8160-53.html,Armani Exchange,0AX3104 8160 53,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Verde,M,53.0,19.0,140.0,139.0,75.0,,66.99
https://www.lentiamo.es/vogue-0vo5276-w44.html,Vogue,0VO5276 W44 53,graduadas,Mujer,Metal/Pasta,Cat Eye,Montura completa,Negro,M,53.0,17.0,140.0,135.0,40.0,,79.99
https://www.lentiamo.es/sea2see-aliseo-c169-53.html,Sea2See,Aliseo C169 53,graduadas,Mujer,Eco-friendly - Econyl,Cat Eye,Montura completa,Rojo,M,53.0,14.0,140.0,133.0,115.0,,189.9
https://www.lentiamo.es/active-memory-funny-colours-f013745306000-45.html,Centrostyle S.p.A,F013745306000 45,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,XS,45.0,16.0,130.0,114.0,85.0,,82.99
https://www.lentiamo.es/sea2see-mediteraneo-c64-49.html,Sea2See,Mediteraneo C64 49,graduadas,Unisex,Eco-friendly - Econyl,Redondas,Montura completa,Verde,M,49.0,18.0,140.0,131.0,115.0,,169.9
https://www.lentiamo.es/tommy-hilfiger-th-2086-cs-o6w-15-56.html,Tommy Hilfiger,TH 2086/CS O6W 15 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,56.0,15.0,145.0,135.0,170.0,,129.9
https://www.lentiamo.es/vogue-0vo5622-w745.html,Vogue,0VO5622 W745 55,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Transparente,M,55.0,14.0,140.0,131.0,100.0,,48.99
https://www.lentiamo.es/chloe-ch136o-002-16-57.html,Chloé,CH136O 002 16 57,graduadas,Mujer,Metal,Cuadradas,Montura al aire,Dorado,S,57.0,16.0,145.0,128.0,140.0,,229.9
https://www.lentiamo.es/centrostyle-ultem-f-0283-45-202-000-45.html,Centrostyle S.p.A,F 0283 45 202 000 45,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,S,45.0,18.0,135.0,123.0,170.0,,99.9
https://www.lentiamo.es/disney-princess-frozen-ii-dpaa208-c08-16-46.html,Disney,DPAA208 C08 16 46,graduadas,Niños,Pasta,Cuadradas,Montura completa,Morado,XS,46.0,16.0,130.0,115.0,65.0,,79.99
https://www.lentiamo.es/tom-ford-ft5812-b-001-53.html,Tom Ford,FT5812-B/V 001 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,53.0,15.0,140.0,130.0,330.0,,216.9
https://www.lentiamo.es/active-colours-f012846215000-46.html,Centrostyle S.p.A,F012846215000 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Morado,S,46.0,15.0,130.0,121.0,85.0,,76.99
https://www.lentiamo.es/saint-laurent-sl-748-002-54.html,Saint Laurent,SL 748 002 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Marrón,M,54.0,19.0,145.0,134.0,170.0,,259.9
https://www.lentiamo.es/armani-exchange-0ax3116-8358-55.html,Armani Exchange,0AX3116 8358 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Marrón,M,55.0,17.0,145.0,136.0,80.0,,67.99
https://www.lentiamo.es/bottega-veneta-bv1420o-001-50.html,Bottega Veneta,BV1420O 001 50,graduadas,Hombre,Pasta,Redondas,Montura completa,Negro,M,50.0,20.0,145.0,137.0,205.0,,249.9
https://www.lentiamo.es/active-clip-on-f-0653-49-239-000-f-49.html,Centrostyle S.p.A,F 0653 49 239 000 F 49,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,S,49.0,17.0,130.0,122.0,120.0,,119.9
https://www.lentiamo.es/active-memory-f013743239000-43.html,Centrostyle S.p.A,F013743239000 43,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,XS,43.0,14.0,125.0,107.0,95.0,,82.99
https://www.lentiamo.es/active-soft-15711-38.html,Centrostyle S.p.A,15711 38,graduadas,Niños,Pasta,Cuadradas,Montura completa,Morado,XXS,38.0,14.0,110.0,92.0,180.0,,74.99
https://www.lentiamo.es/versace-0ve3365u-gb1.html,Versace,0VE3365U GB1 52,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,S,52.0,17.0,145.0,130.0,400.0,,153.9
https://www.lentiamo.es/ray-ban-joseph-0rx7683v-8391-55.html,Ray-Ban,0RX7683V 8391 55,graduadas,Unisex,Acetato,Rectangulares,Montura completa,Marrón,L,55.0,20.0,145.0,145.0,365.0,,159.9
https://www.lentiamo.es/ray-ban-zena-0rx7330-8320.html,Ray-Ban,Ray-Ban Zena 0RX7330 8320,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Marrón,,,,,,125.0,,105.9
https://www.lentiamo.es/star-wars-swaa135-c66-16-46.html,Star Wars,SWAA135 C66 16 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Gris,XS,46.0,16.0,125.0,118.0,65.0,,89.99
https://www.lentiamo.es/active-baby-one-piece-f009541173000.html,Centrostyle S.p.A,Baby One-Piece F009541173000,graduadas,Niños,Pasta,Cuadradas,Montura completa,Rosa,XS,41.0,15.0,115.0,107.0,160.0,,71.99
https://www.lentiamo.es/ray-ban-round-metal-0rx3447v-3188-47.html,Ray-Ban,0RX3447V 3188 47,graduadas,Unisex,Metal,Redondas,Montura completa,Dorado,S,47.0,21.0,140.0,122.0,140.0,,109.9
https://www.lentiamo.es/tommy-hilfiger-th-2086-cs-fll-15-56.html,Tommy Hilfiger,TH 2086/CS FLL 15 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,M,56.0,15.0,145.0,135.0,150.0,,129.9
https://www.lentiamo.es/vogue-0vo5378-2909-53.html,Vogue,0VO5378 2909 53,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Rojo,M,53.0,17.0,140.0,132.0,85.0,,67.99
https://www.lentiamo.es/ray-ban-bernard-0rx5430-2000.html,Ray-Ban,0RX5430 2000 51,graduadas,Unisex,Acetato,Redondas,Montura completa,Negro,M,51.0,21.0,145.0,134.0,170.0,,119.9
https://www.lentiamo.es/vogue-0vo4280-5152-52.html,Vogue,0VO4280 5152 52,graduadas,Mujer,Metal,Redondas,Montura completa,Rosa,M,52.0,18.0,140.0,130.0,105.0,,63.99
https://www.lentiamo.es/active-colours-f012946257000-46.html,Centrostyle S.p.A,F012946257000 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,S,46.0,16.0,130.0,122.0,85.0,,84.99
https://www.lentiamo.es/saint-laurent-sl-m48o_a-fn-002-54.html,Saint Laurent,SL M48O_A/FN 002 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,54.0,17.0,145.0,139.0,100.0,,279.9
https://www.lentiamo.es/star-wars-swaa100-c66-16-44.html,Star Wars,SWAA100 C66 16 44,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,XS,44.0,16.0,125.0,116.0,65.0,,89.99
https://www.lentiamo.es/armani-exchange-0ax3126-8158-54.html,Armani Exchange,0AX3126 8158 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,54.0,18.0,145.0,136.0,80.0,,74.99
https://www.lentiamo.es/armani-exchange-0ax3128-8383-54.html,Armani Exchange,0AX3128 8383 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Rojo,M,54.0,18.0,145.0,136.0,80.0,,74.99
https://www.lentiamo.es/tom-ford-ft6101-d-b-001-53.html,Tom Ford,FT6101-D-B 001 53,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Negro,L,53.0,19.0,145.0,142.0,310.0,,229.9
https://www.lentiamo.es/ray-ban-mega-clubmaster-0rx0316v-2372-50.html,Ray-Ban,0RX0316V 2372 50,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Marrón,M,50.0,21.0,145.0,140.0,175.0,,119.9
https://www.lentiamo.es/vogue-0vo5608-w44-53.html,Vogue,0VO5608 W44 53,graduadas,Mujer,Nylon,Cat Eye,Montura completa,Negro,M,53.0,17.0,140.0,131.0,110.0,,79.99
https://www.lentiamo.es/sea2see-venezia-c44-55.html,Sea2See,Venezia C44 55,graduadas,Mujer,Eco-friendly - Econyl,Rectangulares,Montura completa,Rojo,M,55.0,14.0,140.0,132.0,115.0,,155.9
https://www.lentiamo.es/active-a-sport-f039847005000-47.html,Centrostyle S.p.A,F039847005000 47,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,XS,47.0,15.0,135.0,115.0,90.0,,83.99
https://www.lentiamo.es/vogue-0vo4343-5152-53.html,Vogue,0VO4343 5152 53,graduadas,Mujer,Metal,Redondas,Montura al aire,Rosa,M,53.0,18.0,140.0,135.0,105.0,,93.99
https://www.lentiamo.es/star-wars-swaa100-c63-16-44.html,Star Wars,SWAA100 C63 16 44,graduadas,Niños,Pasta,Redondas,Montura completa,Gris,XS,44.0,16.0,125.0,116.0,65.0,,89.99
https://www.lentiamo.es/active-sport-15797n-45.html,Centrostyle S.p.A,15797N 45,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,XS,45.0,16.0,135.0,115.0,85.0,,84.99
https://www.lentiamo.es/ray-ban-chad-0rx7217-8321-54.html,Ray-Ban,0RX7217 8321 54,graduadas,Unisex,Eco-friendly - Bio-acetato,Rectangulares,Montura completa,Transparente,L,54.0,22.0,145.0,144.0,175.0,,89.99
https://www.lentiamo.es/esprit-et33471-543-51.html,Esprit,ET33471 543 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Azul,S,51.0,17.0,140.0,127.0,90.0,,95.99
https://www.lentiamo.es/gucci-gg1996o-002-54.html,Gucci,GG1996O 002 54,graduadas,Mujer,Pasta,Redondas,Montura completa,Marrón,M,54.0,18.0,140.0,133.0,195.0,,229.9
https://www.lentiamo.es/nano-vista-pixel-3-0-nao30713-sc-46.html,Nano Vista,Pixel 3.0 NAO30713 SC 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,XS,46.0,14.0,132.0,111.0,65.0,,89.99
https://www.lentiamo.es/nano-vista-arcade-3-0-nao30114-48.html,Nano Vista,Arcade 3.0 NAO30114 48,graduadas,Niños,Pasta,Rectangulares,Montura completa,Morado,XS,48.0,15.0,133.0,112.0,75.0,,89.99
https://www.lentiamo.es/persol-senna-0po0204v-24-54.html,Persol,0PO0204V 24 54,graduadas,Unisex,Metal/Pasta,Rectangulares,Montura completa,Marrón,M,54.0,21.0,140.0,134.0,295.0,,179.9
https://www.lentiamo.es/gucci-gg0396o-001-56.html,Gucci,GG0396O 001 56,graduadas,Unisex,Metal,Cuadradas,Montura completa,Negro,M,56.0,18.0,140.0,136.0,40.0,,309.9
https://www.lentiamo.es/esprit-et33497-505-49.html,Esprit,ET33497 505 49,graduadas,Unisex,Eco-friendly - Bio-acetato,Cuadradas,Montura completa,Gris,S,49.0,17.0,135.0,127.0,90.0,,102.9
https://www.lentiamo.es/paw-patrol-pp08-24-17-44.html,Paw Patrol,PP08 24 17 44,graduadas,Niños,Pasta,Redondas,Montura completa,Marrón,S,44.0,17.0,130.0,124.0,55.0,,72.99
https://www.lentiamo.es/ray-ban-0rx3751v-2500-58.html,Ray-Ban,0RX3751V 2500 58,graduadas,Unisex,Metal,Rectangulares,Montura completa,Dorado,M,58.0,17.0,145.0,139.0,210.0,,103.9
https://www.lentiamo.es/esprit-et17445-534-52-17.html,Esprit,ET17445 534 52/17,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Morado,M,52.0,17.0,140.0,132.0,40.0,,78.9
https://www.lentiamo.es/gucci-gg1995o-003-54.html,Gucci,GG1995O 003 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Rosa,M,54.0,16.0,140.0,130.0,195.0,,239.9
https://www.lentiamo.es/oliver-peoples-orrison-0ov5544-1741-47.html,Oliver Peoples,0OV5544 1741 47,graduadas,Hombre,Metal/Pasta,Redondas,Montura completa,Marrón,S,47.0,21.0,145.0,127.0,140.0,,269.9
https://www.lentiamo.es/oakley-top-spinner-4b-ox3136-313602-53.html,Oakley,0OX3136 313602 53,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,M,53.0,19.0,140.0,136.0,170.0,,94.99
https://www.lentiamo.es/nano-vista-arcade-3-0-nao30102.html,Nano Vista,Nano Vista Arcade 3.0 NAO30102,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,,,,,,70.0,,83.9
https://www.lentiamo.es/oakley-knolls-ox8144-814401.html,Oakley,Oakley Knolls OX8144 814401,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,,,,,,160.0,,94.99
https://www.lentiamo.es/dolce-gabbana-0dg3387-501.html,Dolce & Gabbana,Dolce & Gabbana 0DG3387 501,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,,,,,,185.0,,169.9
https://www.lentiamo.es/nano-vista-stanford-sc-nao22202-48.html,Nano Vista,Nano Vista Stanford SC NAO22202 (clip solar),graduadas,Niños,Pasta,Redondas,Montura completa,Azul,,,,,,65.0,,85.9
https://www.lentiamo.es/paw-patrol-pp05-15-17-44.html,Paw Patrol,PP05 15 17 44,graduadas,Niños,Metal,Rectangulares,Montura completa,Negro,XS,44.0,17.0,125.0,117.0,55.0,,72.99
https://www.lentiamo.es/michael-kors-encino-0mk3093-1002-57.html,Michael Kors,0MK3093 1002 57,graduadas,Hombre,Metal,Cuadradas,Montura completa,Gris,M,57.0,17.0,145.0,135.0,150.0,,99.99
https://www.lentiamo.es/esprit-et33480-538-51.html,Esprit,ET33480 538 51,graduadas,Mujer,Metal/Pasta,Redondas,Montura completa,Negro,S,51.0,16.0,140.0,126.0,85.0,,95.99
https://www.lentiamo.es/oakley-airdrop-ox8046-804601.html,Oakley,Oakley Airdrop OX8046 804601,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,,,,,,185.0,,119.9
https://www.lentiamo.es/esprit-et33419-547-49.html,Esprit,ET33419 547 49,graduadas,Mujer,Metal,Cuadradas,Montura completa,Dorado,S,49.0,18.0,140.0,122.0,160.0,,115.9
https://www.lentiamo.es/gucci-gg0550o-019-53.html,Gucci,GG0550O 019 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Gris,M,53.0,16.0,140.0,132.0,190.0,,158.9
https://www.lentiamo.es/mexx-junior-5946-101-19-47.html,Mexx,Junior 5946 101 19 47,graduadas,Niños,Metal,Redondas,Montura completa,Azul,S,47.0,19.0,135.0,127.0,155.0,,86.99
https://www.lentiamo.es/persol-cecil-0po3389v-95-53.html,Persol,0PO3389V 95 53,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Negro,L,53.0,21.0,145.0,142.0,275.0,,209.9
https://www.lentiamo.es/gucci-gg1445o-012-59.html,Gucci,GG1445O 012 59,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Verde,L,59.0,17.0,145.0,142.0,200.0,,229.9
https://www.lentiamo.es/oakley-hstn-rx-ox8139-813901-50.html,Oakley,0OX8139 813901 50,graduadas,Hombre,Pasta,Redondas,Montura completa,Negro,S,50.0,21.0,140.0,125.0,200.0,,99.9
https://www.lentiamo.es/prada-0pr-a03v-13p1o1-52.html,Prada,0PR A03V 13P1O1 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Negro,M,52.0,18.0,140.0,130.0,305.0,,181.9
https://www.lentiamo.es/mexx-2530-103-15-53.html,Mexx,2530 103 15 53,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Rosa,S,53.0,15.0,140.0,129.0,155.0,,122.9
https://www.lentiamo.es/esprit-et33471-505-51.html,Esprit,ET33471 505 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Gris,S,51.0,17.0,140.0,127.0,85.0,,95.99
https://www.lentiamo.es/indii-kids-spark-in54-c1-51.html,Indestructible,IN54-C1 51,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,S,51.0,15.0,140.0,121.0,90.0,,94.99
https://www.lentiamo.es/nano-vista-glow-pixel-3-0-nao30716.html,Nano Vista,Nano Vista Glow Pixel 3.0 NAO30716,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,,,,,,65.0,,89.99
https://www.lentiamo.es/emporio-armani-0ea1177-3424.html,Emporio Armani,Emporio Armani 0EA1177 3424,graduadas,Hombre,Metal,Rectangulares,Media montura,Azul,,,,,,100.0,,119.9
https://www.lentiamo.es/esprit-et33550-543-56.html,Esprit,ET33550 543 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,M,56.0,17.0,145.0,138.0,85.0,,89.99
https://www.lentiamo.es/esprit-et33519-505-51.html,Esprit,ET33519 505 51,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Gris,S,51.0,17.0,140.0,127.0,85.0,,89.99
https://www.lentiamo.es/emporio-armani-0ea3265u-5017.html,Emporio Armani,0EA3265U 5017 56,graduadas,Hombre,Acetato,Rectangulares,Montura completa,Negro,L,56.0,17.0,145.0,139.0,110.0,,109.9
https://www.lentiamo.es/prada-0pr-02zv-1ab101.html,Prada,0PR 02ZV 1AB101 54,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Negro,L,54.0,17.0,140.0,140.0,240.0,,153.9
https://www.lentiamo.es/esprit-et17422h-541-51.html,Esprit,ET17422H 541 51,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,S,51.0,15.0,135.0,126.0,90.0,,77.99
