modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
33641 5100 21 50,Jaguar,Hombre,Metal/Pasta,Cuadradas,Montura completa,negro,M,50.0,21.0,145.0,130.0,gama_media,moda_casual,Reino Unido,90.0,170.0,mezcla,media,medio,0.3448275862068966,1050.0,0.12380952380952381,121.0,1,0,1,0,130.0,189.9,5.251749730731702
0EA4160 50011W 55,Emporio Armani,Hombre,Pasta,Rectangulares,Montura completa,negro,M,55.0,18.0,145.0,240.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3793103448275862,990.0,0.24242424242424243,128.0,1,0,1,0,190.0,119.9,4.794963757620747
F008346089000 46,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,rosa,XS,46.0,16.0,135.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.34074074074074073,736.0,0.11548913043478261,108.0,1,0,0,0,85.0,37.49,3.6503984672956546
ET17444N 508 52,Esprit,Mujer,Pasta,Rectangulares,Montura completa,azul,S,52.0,17.0,145.0,100.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.3586206896551724,884.0,0.11312217194570136,121.0,1,0,0,0,110.0,79.99,4.3943256902608985
F042642296000 42,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,azul,XXS,42.0,14.0,120.0,160.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35,588.0,0.272108843537415,98.0,1,0,0,0,85.0,73.99,4.317354771313298
710 0T4 19 51,Marc Jacobs,Mujer,Pasta,Redondas,Montura completa,marron,S,51.0,19.0,140.0,125.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.36428571428571427,969.0,0.12899896800825594,121.0,1,0,1,0,190.0,126.9,4.851248708584797
GG1996O 001 54,Gucci,Mujer,Pasta,Redondas,Montura completa,negro,M,54.0,18.0,140.0,195.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.2006172839506173,126.0,1,0,1,0,390.0,229.9,5.44198471636045
MM 5112 001 15 54,Max Mara,Mujer,Pasta,Rectangulares,Montura completa,negro,M,54.0,15.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,810.0,0.15432098765432098,123.0,1,0,1,0,260.0,75.17,4.3329676843846965
0EA3267U 5017 52,Emporio Armani,Mujer,Acetato,Cuadradas,Montura completa,negro,M,52.0,18.0,140.0,110.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.37142857142857144,936.0,0.11752136752136752,122.0,1,0,1,0,190.0,119.9,4.794963757620747
ET17561 557 53,Esprit,Mujer,Pasta,Cat Eye,Montura completa,transparente,S,53.0,16.0,135.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.3925925925925926,848.0,0.10023584905660378,122.0,1,0,0,0,110.0,81.99,4.418720118610357
GU2880/V 071 52,Guess,Mujer,Pasta,Rectangulares,Montura completa,rojo,S,52.0,15.0,140.0,105.0,premium,moda_premium,Estados Unidos,100.0,210.0,acetato,media,ligero,0.37142857142857144,780.0,0.1346153846153846,119.0,1,0,0,0,155.0,89.9,4.509760001183433
Gamer SC 3.0 NAO32605 44,Nano Vista,Niños,Pasta,Redondas,Montura completa,rosa,XS,44.0,17.0,117.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.37606837606837606,748.0,0.09358288770053476,105.0,1,0,0,0,70.0,93.99,4.553771622902091
0PO3292V 95 48,Persol,Hombre,Pasta,Cuadradas,Montura completa,negro,S,48.0,21.0,145.0,265.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3310344827586207,1008.0,0.2628968253968254,117.0,1,0,1,0,190.0,189.9,5.251749730731702
Gamer 3.0 NAO32603 44,Nano Vista,Niños,Pasta,Redondas,Montura completa,negro,XS,44.0,17.0,117.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.37606837606837606,748.0,0.09358288770053476,105.0,1,0,1,0,70.0,99.99,4.6150215020384655
0MK4109U 3005 54,Michael Kors,Mujer,Pasta,Cat Eye,Montura completa,negro,M,54.0,16.0,140.0,135.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38571428571428573,864.0,0.15625,124.0,1,0,1,0,190.0,112.9,4.735320870453137
PLD 6202/CS 807 M9 53,Polaroid,Mujer,Eco-friendly,Cuadradas,Montura completa,negro,M,53.0,17.0,140.0,115.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.37857142857142856,901.0,0.12763596004439512,123.0,1,0,1,1,85.0,85.99,4.46579316951945
PLD D504 LHF 17 53,Polaroid,Mujer,Eco-friendly,Cat Eye,Montura completa,rojo,M,53.0,17.0,145.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.36551724137931035,901.0,0.09988901220865705,123.0,1,0,0,1,85.0,54.99,4.025173103360802
Gaikai 3.0 NAO30503 47,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,morado,XS,47.0,14.0,136.0,80.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.34558823529411764,658.0,0.12158054711246201,108.0,1,0,0,0,70.0,99.9,4.6141299273595635
PLD D560 086 17 53,Polaroid,Mujer,Eco-friendly,Rectangulares,Montura completa,marron,M,53.0,17.0,145.0,65.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.36551724137931035,901.0,0.07214206437291898,123.0,1,0,1,1,85.0,55.99,4.0428758138469085
0RX3749V 2501 55,Ray-Ban,Mujer,Metal,Rectangulares,Montura completa,plateado,M,55.0,18.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3793103448275862,990.0,0.1919191919191919,128.0,1,0,0,0,170.0,104.9,4.662495252607361
Ray-Ban 0RX6375 2861,Ray-Ban,Unisex,Metal,Redondas,Montura completa,negro,M,52.0,18.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.10683760683760683,122.0,1,1,1,0,170.0,103.9,4.653007515402251
0PH2126 5505 55,Polo Ralph Lauren,Hombre,Pasta,Rectangulares,Montura completa,negro,M,55.0,16.0,145.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3793103448275862,880.0,0.19886363636363635,126.0,1,0,1,0,190.0,106.9,4.681204872264089
0PR 58ZV 02N1O1 57,Prada,Hombre,Metal/Pasta,Rectangulares,Montura completa,azul,L,57.0,19.0,145.0,245.0,lujo,moda_lujo,Italia,260.0,520.0,mezcla,media,medio,0.3931034482758621,1083.0,0.22622345337026778,133.0,1,0,0,0,390.0,179.9,5.19794439240125
0RL6225U 6284 56,Ralph Lauren,Hombre,Acetato,Rectangulares,Montura completa,verde,M,56.0,17.0,145.0,165.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38620689655172413,952.0,0.17331932773109243,129.0,1,0,0,0,190.0,89.99,4.5107496103686
Ray-Ban 0RX6375 2993,Ray-Ban,Unisex,Metal,Redondas,Montura completa,dorado,M,52.0,18.0,145.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.17094017094017094,122.0,1,1,0,0,170.0,103.9,4.653007515402251
0OV5332U 1009 54,Oliver Peoples,Unisex,Pasta,Rectangulares,Montura completa,marron,M,54.0,19.0,150.0,192.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.36,1026.0,0.1871345029239766,127.0,1,1,1,0,250.0,199.9,5.302807271820889
0MK3085 1108 56,Michael Kors,Mujer,Metal,Cuadradas,Montura completa,dorado,M,56.0,16.0,140.0,145.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.4,896.0,0.16183035714285715,128.0,1,0,0,0,190.0,99.9,4.6141299273595635
PJ0079O 001 49,Puma,Niños,Pasta,Redondas,Montura completa,negro,S,49.0,15.0,130.0,55.0,gama_media,deportiva,Alemania,60.0,140.0,acetato,media,ligero,0.3769230769230769,735.0,0.07482993197278912,113.0,1,0,1,0,100.0,45.99,3.849934813114724
0OX8156 815606 56,Oakley,Hombre,Pasta,Rectangulares,Montura completa,negro,M,56.0,18.0,137.0,190.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.40875912408759124,1008.0,0.1884920634920635,130.0,1,0,1,0,170.0,104.9,4.662495252607361
PP03 11 16 45,Paw Patrol,Niños,Pasta,Cuadradas,Montura completa,azul,XS,45.0,16.0,120.0,55.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.375,720.0,0.0763888888888889,106.0,1,0,0,0,80.0,72.99,4.303929948937459
PP03 09 16 45,Paw Patrol,Niños,Pasta,Cuadradas,Montura completa,morado,XS,45.0,16.0,120.0,55.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.375,720.0,0.0763888888888889,106.0,1,0,0,0,80.0,72.99,4.303929948937459
Ray-Ban 0RX5279 2000,Ray-Ban,Hombre,Acetato,Rectangulares,Montura completa,negro,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18696581196581197,122.0,1,0,1,0,170.0,51.4,3.9589065913269965
0RX6335 2947 54,Ray-Ban,Unisex,Metal,Rectangulares,Media montura,azul,M,54.0,17.0,145.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3724137931034483,918.0,0.18518518518518517,125.0,0,1,0,0,170.0,98.99,4.605070180987758
Ray-Ban 0RX2210V 2012,Ray-Ban,Unisex,Acetato,Cuadradas,Montura completa,marron,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18696581196581197,122.0,1,1,1,0,170.0,101.9,4.633757642840004
0RX3749V 2500 55,Ray-Ban,Mujer,Metal,Rectangulares,Montura completa,dorado,M,55.0,18.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3793103448275862,990.0,0.1919191919191919,128.0,1,0,0,0,170.0,104.9,4.662495252607361
0OX3035 303501 56,Oakley,Hombre,Metal,Rectangulares,Media montura,negro,M,56.0,18.0,140.0,210.0,gama_media,deportiva,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.4,1008.0,0.20833333333333334,130.0,0,0,1,0,170.0,112.9,4.735320870453137
Ray-Ban 0RX4378V 2000,Ray-Ban,Mujer,Pasta,Cuadradas,Montura completa,negro,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18696581196581197,122.0,1,0,1,0,170.0,87.99,4.488524003868771
0RX6448 3094 51,Ray-Ban,Unisex,Metal,Cuadradas,Montura completa,dorado,M,51.0,21.0,145.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.35172413793103446,1071.0,0.14939309056956115,123.0,1,1,0,0,170.0,113.9,4.74406218485471
0OX8183 818303 56,Oakley,Hombre,Pasta,Rectangulares,Montura completa,azul,L,56.0,18.0,148.0,185.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3783783783783784,1008.0,0.18353174603174602,130.0,1,0,0,0,170.0,92.99,4.54318839363221
0OX8196D 819604 55,Oakley,Unisex,Pasta,Cuadradas,Montura completa,transparente,M,55.0,17.0,137.0,190.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.40145985401459855,935.0,0.20320855614973263,127.0,1,1,0,0,170.0,109.9,4.7086288943563215
0RX6543 2501 52,Ray-Ban,Unisex,Metal,Redondas,Montura completa,plateado,M,52.0,20.0,145.0,200.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,1040.0,0.19230769230769232,124.0,1,1,0,0,170.0,124.9,4.835487941050301
Nano Vista Camper SC 3.0 NAO30415 (clip solar),Nano Vista,Niños,Pasta,Rectangulares,Montura completa,rojo,M,46.0,15.0,132.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3484848484848485,690.0,0.10144927536231885,107.0,1,0,0,0,70.0,91.99,4.5324919604901055
0PO3298V 24 56,Persol,Hombre,Pasta,Rectangulares,Montura completa,marron,M,56.0,16.0,145.0,150.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38620689655172413,896.0,0.16741071428571427,128.0,1,0,1,0,190.0,154.9,5.049214776063731
Mercury NAO22403 48,Nano Vista,Niños,Pasta,Redondas,Montura completa,azul,S,48.0,16.0,127.0,55.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3779527559055118,768.0,0.07161458333333333,112.0,1,0,0,0,70.0,96.99,4.584865432647727
5962 200 17 52,Mexx,Niños,Metal,Rectangulares,Montura completa,azul,M,52.0,17.0,135.0,150.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.3851851851851852,884.0,0.16968325791855204,121.0,1,0,0,0,95.0,93.99,4.553771622902091
0RX7140 2012 49,Ray-Ban,Unisex,Metal/Pasta,Cuadradas,Montura completa,marron,M,49.0,20.0,150.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,mezcla,media,medio,0.32666666666666666,980.0,0.1683673469387755,118.0,1,1,1,0,170.0,129.9,4.874433672915854
0OV5457U 1652 50,Oliver Peoples,Mujer,Pasta,Rectangulares,Montura completa,rosa,S,50.0,18.0,145.0,180.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.3448275862068966,900.0,0.2,118.0,1,0,0,0,250.0,125.94,4.843714533878324
5670 700 17 47,Mexx,Niños,Metal/Pasta,Redondas,Montura completa,negro,S,47.0,17.0,140.0,145.0,gama_media,moda_casual,Países Bajos,60.0,130.0,mezcla,media,medio,0.3357142857142857,799.0,0.18147684605757197,111.0,1,0,1,0,95.0,93.99,4.553771622902091
MOL622 086 16 54,Moschino Love,Mujer,Metal/Pasta,Cuadradas,Montura completa,marron,M,54.0,16.0,140.0,165.0,premium,moda_premium,Italia,140.0,260.0,mezcla,media,medio,0.38571428571428573,864.0,0.1909722222222222,124.0,1,0,1,0,200.0,57.99,4.077367938014984
5670 800 17 47,Mexx,Niños,Metal/Pasta,Redondas,Montura completa,azul,S,47.0,17.0,140.0,145.0,gama_media,moda_casual,Países Bajos,60.0,130.0,mezcla,media,medio,0.3357142857142857,799.0,0.18147684605757197,111.0,1,0,0,0,95.0,93.99,4.553771622902091
Clipping 3.0 NAO31404 46,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,azul,XS,46.0,14.0,135.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.34074074074074073,644.0,0.10869565217391304,106.0,1,0,0,0,70.0,42.78,3.779177092094717
0PR B04V 16K1O1 53,Prada,Mujer,Acetato,Cat Eye,Montura completa,negro,S,53.0,17.0,140.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37857142857142856,901.0,0.29966703662597116,123.0,1,0,1,0,390.0,146.9,4.996536369716754
PU0096O 010 56,Puma,Hombre,Metal/Pasta,Rectangulares,Montura completa,azul,M,56.0,17.0,140.0,100.0,gama_media,deportiva,Alemania,60.0,140.0,mezcla,media,medio,0.4,952.0,0.10504201680672269,129.0,1,0,0,0,100.0,81.99,4.418720118610357
0OX8059 805901 57,Oakley,Hombre,Metal/Pasta,Rectangulares,Montura completa,negro,M,57.0,17.0,136.0,190.0,gama_media,deportiva,Estados Unidos,100.0,240.0,mezcla,media,medio,0.41911764705882354,969.0,0.19607843137254902,131.0,1,0,1,0,170.0,105.9,4.671893818030999
0RX6496 2500 51,Ray-Ban,Unisex,Metal,Cuadradas,Montura completa,dorado,M,51.0,20.0,145.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.35172413793103446,1020.0,0.16666666666666666,122.0,1,1,0,0,170.0,109.9,4.7086288943563215
0PS 03RV MAG1O1 56,Prada Linea Rossa,Hombre,Pasta,Rectangulares,Montura completa,azul,M,56.0,17.0,145.0,255.0,lujo,moda_lujo,Italia,230.0,480.0,acetato,media,ligero,0.38620689655172413,952.0,0.26785714285714285,129.0,1,0,0,0,355.0,141.17,4.957023524647607
5695 100 16 49,Mexx,Niños,Pasta,Redondas,Montura completa,negro,S,49.0,16.0,140.0,155.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.35,784.0,0.19770408163265307,114.0,1,0,1,0,95.0,92.99,4.54318839363221
PLD 6230/CS PJP M9 56,Polaroid,Unisex,Pasta,Rectangulares,Montura completa,azul,M,56.0,16.0,140.0,115.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,acetato,media,ligero,0.4,896.0,0.12834821428571427,128.0,1,1,0,0,85.0,89.99,4.5107496103686
PJ0077O 004 50,Puma,Niños,Pasta,Rectangulares,Montura completa,rosa,S,50.0,15.0,130.0,55.0,gama_media,deportiva,Alemania,60.0,140.0,acetato,media,ligero,0.38461538461538464,750.0,0.07333333333333333,115.0,1,0,0,0,100.0,45.99,3.849934813114724
F 0654 48 074 000 F 48,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,azul,XS,48.0,14.0,125.0,120.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.384,672.0,0.17857142857142858,110.0,1,0,0,0,85.0,119.9,4.794963757620747
F 0655 44 145 000 F 44,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,azul,S,44.0,15.0,125.0,125.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.352,660.0,0.1893939393939394,103.0,1,0,0,0,85.0,119.9,4.794963757620747
F009542173000 42,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,rosa,XS,42.0,15.0,120.0,165.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35,630.0,0.2619047619047619,99.0,1,0,0,0,85.0,84.99,4.454231010422805
0RY1631 3928 45,Ray-Ban,Niños,Pasta,Cuadradas,Montura completa,negro,XS,45.0,16.0,130.0,95.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.34615384615384615,720.0,0.13194444444444445,106.0,1,0,1,0,170.0,85.99,4.46579316951945
F012844215000 44,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,morado,XS,44.0,14.0,125.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.352,616.0,0.137987012987013,102.0,1,0,0,0,85.0,82.99,4.430697744137536
F012944257000 44,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,negro,XS,44.0,15.0,125.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.352,660.0,0.12878787878787878,103.0,1,0,1,0,85.0,75.99,4.343675543289958
0RY1631 7508 45,Ray-Ban,Niños,Pasta,Cuadradas,Montura completa,rosa,XS,45.0,16.0,130.0,200.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.34615384615384615,720.0,0.2777777777777778,106.0,1,0,0,0,170.0,93.99,4.553771622902091
F 0653 49 240 000 F 49,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,verde,S,49.0,17.0,130.0,120.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.3769230769230769,833.0,0.14405762304921968,115.0,1,0,0,0,85.0,119.9,4.794963757620747
F012844225000 44,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,rosa,XS,44.0,14.0,125.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.352,616.0,0.137987012987013,102.0,1,0,0,0,85.0,81.99,4.418720118610357
Ray-Ban Junior 0RY1591 3807,Ray-Ban,Niños,Pasta,Rectangulares,Montura completa,azul,M,52.0,18.0,145.0,130.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.1388888888888889,122.0,1,0,0,0,170.0,84.99,4.454231010422805
F 0653 49 162 000 F 49,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,morado,S,49.0,17.0,130.0,120.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.3769230769230769,833.0,0.14405762304921968,115.0,1,0,0,0,85.0,119.9,4.794963757620747
0VY2040 2764 49,Vogue,Niños,Pasta,Rectangulares,Montura completa,azul,S,49.0,16.0,135.0,100.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.362962962962963,784.0,0.12755102040816327,114.0,1,0,0,0,85.0,51.99,3.9701032165046706
F012946054000 46,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,rojo,S,46.0,16.0,130.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,736.0,0.11548913043478261,108.0,1,0,0,0,85.0,84.99,4.454231010422805
0RX7046 5953 51,Ray-Ban,Mujer,Pasta,Cuadradas,Montura completa,transparente,M,51.0,18.0,140.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.36428571428571427,918.0,0.17429193899782136,120.0,1,0,0,0,170.0,96.99,4.584865432647727
F049946021000 46,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,rojo,XS,46.0,14.0,130.0,170.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,644.0,0.2639751552795031,106.0,1,0,0,0,85.0,116.9,4.769836807543325
F 0500 46 001 000 46,Centrostyle S.p.A,Niños,Pasta,Cat Eye,Montura completa,negro,XS,46.0,14.0,130.0,170.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,644.0,0.2639751552795031,106.0,1,0,1,0,85.0,109.9,4.7086288943563215
0RX3947V 2501 51,Ray-Ban,Unisex,Metal,Redondas,Media montura,plateado,M,51.0,22.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.35172413793103446,1122.0,0.14705882352941177,124.0,0,1,0,0,170.0,84.99,4.454231010422805
F009542175000 42,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,morado,XS,42.0,15.0,120.0,165.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35,630.0,0.2619047619047619,99.0,1,0,0,0,85.0,84.99,4.454231010422805
F009542174000 42,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,azul,XS,42.0,15.0,120.0,165.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35,630.0,0.2619047619047619,99.0,1,0,0,0,85.0,84.99,4.454231010422805
F012846225000 46,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,rosa,S,46.0,15.0,130.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,690.0,0.12318840579710146,107.0,1,0,0,0,85.0,84.99,4.454231010422805
FT6024-B 001 56,Tom Ford,Hombre,Eco-friendly,Aviador,Montura completa,negro,M,56.0,16.0,145.0,330.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,otro,gama_media,medio,0.38620689655172413,896.0,0.36830357142857145,128.0,1,0,1,1,390.0,249.9,5.525054453372377
F012846001000 46,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,negro,S,46.0,15.0,130.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,690.0,0.12318840579710146,107.0,1,0,1,0,85.0,76.99,4.356580613342406
0RX5431 8394 54,Ray-Ban,Unisex,Acetato,Rectangulares,Montura completa,azul,M,54.0,18.0,140.0,200.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.38571428571428573,972.0,0.205761316872428,126.0,1,1,0,0,170.0,104.9,4.662495252607361
0RY9095V 3542 47,Ray-Ban,Niños,Nylon,Cuadradas,Montura completa,negro,XS,47.0,16.0,130.0,140.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,poliamida,media,ligero,0.36153846153846153,752.0,0.18617021276595744,110.0,1,0,1,0,170.0,74.99,4.330601752681694
F 0499 48 114 000 48,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,azul,S,48.0,15.0,130.0,170.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.36923076923076925,720.0,0.2361111111111111,111.0,1,0,0,0,85.0,99.99,4.6150215020384655
SK5384/V 001 14 55,Swarovski,Mujer,Metal,Cuadradas,Montura completa,negro,M,55.0,14.0,140.0,175.0,premium,moda_premium,Austria,160.0,320.0,metal,media_alta,medio,0.39285714285714285,770.0,0.22727272727272727,124.0,1,0,1,0,240.0,189.9,5.251749730731702
SL 776 005 53,Saint Laurent,Mujer,Pasta,Rectangulares,Montura completa,negro,M,53.0,20.0,145.0,155.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.36551724137931035,1060.0,0.14622641509433962,126.0,1,0,1,0,315.0,229.9,5.44198471636045
